StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Activity
0,Recording_104,Process_40,2022-02-17T09:23:27+00:00,Press button in window,Power BI Desktop in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Power BI Desktop']\n""]",2.0,Login to BI applicataion,Event_485,Press button in window
1,Recording_104,Process_40,2022-02-17T09:23:41+00:00,Press button in window,Button 'Close' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button \\'Close\\'']\n""]",4.0,Login to BI applicataion,Event_485,PBIDesktopPress button in window
2,Recording_104,Process_40,2022-02-17T09:23:43+00:00,Send keys,TextToSend:'janu',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'janu'\n""]",5.0,Search for the graph of speed data,Event_486,Send keys
3,Recording_104,Process_40,2022-02-17T09:23:48+00:00,Select menu option in window,Menu Item 'Project Data_january.pbix' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Untitled - Power BI Desktop\\'']['Menu Item \\'Project Data_january.pbix\\'']\n""]",6.0,Search for the graph of speed data,Event_486,PBIDesktopSelect menu option in window
4,Recording_104,Process_40,2022-02-17T09:24:02+00:00,Drag and drop UI element in window,Text 'File' in Image in Window 'Project Data_january - Power BI Desktop',PBIDesktop,Project Data_january - Power BI Desktop,"[""UIAutomation.DragAndDropElement MouseDownOffsetY: 14 MouseDownOffsetX: 25 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.TopLeft ControlToDrag: appmask['Window \\'Project Data_january - Power BI Desktop\\'']['Image'] MouseUpOffsetY: -5 MouseUpOffsetX: 0 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.TopLeft ControlToDropOver: appmask['Window \\'Project Data_january - Power BI Desktop\\'']['Text \\'File\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",7.0,Export and Save graph in pdf format,Event_487,PBIDesktopDrag and drop UI element in window
5,Recording_104,Process_40,2022-02-17T09:24:08+00:00,Click UI element in window,Group 'Export to PDF' in Window 'Project Data_january - Power BI Desktop',PBIDesktop,Project Data_january - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Project Data_january - Power BI Desktop\\'']['Group \\'Export to PDF\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 26 OffsetY: -9 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",8.0,Export and Save graph in pdf format,Event_487,PBIDesktopClick UI element in window
6,Recording_104,Process_40,2022-02-17T09:24:25+00:00,Move window,Pane 'Project Data_january.pdf - Google Chrome - Name',chrome,Project Data_january.pdf - Google Chrome - Name,"[""UIAutomation.MoveWindow.Move Window: appmask['Pane \\'Project Data_january.pdf - Google Chrome - Name\\''] X: 18 Y: 4\n""]",9.0,Export and Save graph in pdf format,Event_487,chromeMove window
7,Recording_104,Process_40,2022-02-17T09:24:29+00:00,Click UI element in window,Button 'Download' in Pane 'Project Data_january.pdf - Google Chrome - Name',chrome,Project Data_january.pdf - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'Project Data_january.pdf - Google Chrome - Name\\'']['Button \\'Download\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -4 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",10.0,Export and Save graph in pdf format,Event_487,chromeClick UI element in window
8,Recording_104,Process_40,2022-02-17T09:24:34+00:00,Click UI element in window,Button 'Save' in Pane 'Project Data_january.pdf - Google Chrome - Name',chrome,Project Data_january.pdf - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'Project Data_january.pdf - Google Chrome - Name\\'']['Button \\'Save\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 11 OffsetY: -8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",11.0,Export and Save graph in pdf format,Event_487,chromeClick UI element in window
9,Recording_104,Process_40,2022-02-17T09:24:53+00:00,Drag and drop UI element in window,Hyperlink 'Gmail' in Button 'New Tab' in Pane 'Project Data_january.pdf - Google Chrome - Name',chrome,Project Data_january.pdf - Google Chrome - Name,"[""UIAutomation.DragAndDropElement MouseDownOffsetY: -2 MouseDownOffsetX: -2 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.MiddleCenter ControlToDrag: appmask['Pane \\'Project Data_january.pdf - Google Chrome - Name\\'']['Button \\'New Tab\\''] MouseUpOffsetY: -7 MouseUpOffsetX: 3 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.MiddleCenter ControlToDropOver: appmask['Pane \\'Project Data_january.pdf - Google Chrome - Name\\'']['Hyperlink \\'Gmail\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",12.0, Go to the Mail app,Event_488,chromeDrag and drop UI element in window
10,Recording_104,Process_40,2022-02-17T09:24:58+00:00,Click UI element in window,Button 'Compose' in Pane 'Project Data_january.pdf - Google Chrome - Name',chrome,Project Data_january.pdf - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'Project Data_january.pdf - Google Chrome - Name\\'']['Button \\'Compose\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -16 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",13.0,Prepare a mail and attach graph to share with your client,Event_489,chromeClick UI element in window
11,Recording_104,Process_40,2022-02-17T09:25:02+00:00,Send keys,TextToSend:'kru',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'kru'\n""]",14.0,Prepare a mail and attach graph to share with your client,Event_489,Send keys
12,Recording_104,Process_40,2022-02-17T09:25:09+00:00,Click UI element in window,List Item 'Email@Domain' in Pane 'Project Data_january.pdf - Google Chrome - Name',chrome,Project Data_january.pdf - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'Project Data_january.pdf - Google Chrome - Name\\'']['List Item \\'Email@Domain\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -27 OffsetY: -11 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",15.0,Prepare a mail and attach graph to share with your client,Event_489,chromeClick UI element in window
13,Recording_104,Process_40,2022-02-17T09:25:18+00:00,Populate text field in window,Edit 'Subject' in Pane 'Project Data_january.pdf - Google Chrome - Name'; Text:'Project Data graph',chrome,Project Data_january.pdf - Google Chrome - Name,"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Project Data_january.pdf - Google Chrome - Name\\'']['Edit \\'Subject\\''] Text: 'Project Data graph' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",16.0,Prepare a mail and attach graph to share with your client,Event_489,chromePopulate text field in window
14,Recording_104,Process_40,2022-02-17T09:25:24+00:00,Click UI element in window,Menu Item 'Attach files' in Pane 'Project Data_january.pdf - Google Chrome - Name',chrome,Project Data_january.pdf - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'Project Data_january.pdf - Google Chrome - Name\\'']['Menu Item \\'Attach files\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -2 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",17.0,Prepare a mail and attach graph to share with your client,Event_489,chromeClick UI element in window
15,Recording_104,Process_40,2022-02-17T09:25:35+00:00,Populate text field in window,Edit 'Message Body' in Pane 'Project Data_january.pdf - Google Chrome - Name'; Text:'PFA',chrome,Project Data_january.pdf - Google Chrome - Name,"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Project Data_january.pdf - Google Chrome - Name\\'']['Edit \\'Message Body\\''] Text: 'PFA' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",18.0,Prepare a mail and attach graph to share with your client,Event_489,chromePopulate text field in window
