StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Activity
0,Recording_64,Process_18,2022-02-28T09:42:13+00:00,Select menu option in window,Microsoft Edge (2) - 3 running windows in Quick Launch Bar,,,"[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Microsoft Edge (2) - 3 running windows']\n""]",2.0,Go to the crm tool,Event_321,Select menu option in window
1,Recording_64,Process_18,2022-02-28T09:42:20+00:00,Click UI element in window,List Item 'New tab - Personal - Microsoft​ Edge' in List 'Task Switcher',,Task Switcher,"[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New tab - Personal - Microsoft\u200b Edge\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -4 OffsetY: -12 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",3.0,Go to the crm tool,Event_321,Click UI element in window
2,Recording_64,Process_18,2022-02-28T09:42:25+00:00,Click UI element in window,Edit 'Address and search bar' in Window 'New tab - Personal - Microsoft​ Edge',msedge,New tab - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'New tab - Personal - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 114 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",4.0,Go to the crm tool,Event_321,msedgeClick UI element in window
3,Recording_64,Process_18,2022-02-28T09:42:30+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab - Personal - Microsoft​ Edge'; Text:'dynamic crm',msedge,New tab - Personal - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab - Personal - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] Text: 'dynamic crm' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",5.0,Go to the crm tool,Event_321,msedgePopulate text field in window
4,Recording_64,Process_18,2022-02-28T09:42:30+00:00,Send keys,TextToSend:'{Return}',,,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab - Personal - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] Text: 'dynamic crm' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",6.0,Go to the crm tool,Event_321,Send keys
5,Recording_64,Process_18,2022-02-28T09:42:35+00:00,Click UI element in window,Hyperlink 'Customer  ...  (CRM) | Microsoft …' in Window 'dynamic crm - Search - Personal - Microsoft​ Edge',msedge,dynamic crm - Search - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'dynamic crm - Search - Personal - Microsoft\u200b Edge\\'']['Hyperlink \\'Customer  ...  (CRM) | Microsoft …\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -57 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",7.0,Go to the crm tool,Event_321,msedgeClick UI element in window
6,Recording_64,Process_18,2022-02-28T09:42:42+00:00,Click UI element in window,Hyperlink 'Sign in to your account' in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer Relationship Management (CRM) | Microsoft Dynamics 365 and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Sign in to your account\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 34 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",8.0,Go to the crm tool,Event_321,msedgeClick UI element in window
7,Recording_64,Process_18,2022-02-28T09:42:46+00:00,Click UI element in window,Hyperlink 'Switch to  ... om account' in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer Relationship Management (CRM) | Microsoft Dynamics 365 and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Switch to  ... om account\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -34 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",9.0,Go to the crm tool,Event_321,msedgeClick UI element in window
8,Recording_64,Process_18,2022-02-28T09:42:57+00:00,Click UI element in window,Hyperlink 'Get started' in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer Relationship Management (CRM) | Microsoft Dynamics 365 and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Get started\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -4 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",11.0,Go to the crm tool,Event_321,msedgeClick UI element in window
9,Recording_64,Process_18,2022-02-28T09:43:15+00:00,Click UI element in window,Tree Item 'Leads' in Window 'Sales  ...  - Microsoft​ Edge',msedge,Sales dashboard - Dynamics 365 and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Sales  ...  - Microsoft\u200b Edge\\'']['Tree Item \\'Leads\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 11 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",12.0,Export the customer data,Event_322,msedgeClick UI element in window
